"wbic","year","survey.seq.no","survey.begin.date","survey.end.date","month","daytype","n.marks.recapped","totalFishExamined"
2742100,2013,377041399,2013-05-04,2014-03-02,8,"weekend",0,3
2742100,2013,377041399,2013-05-04,2014-03-02,9,"weekday",0,4
2742100,2013,377041399,2013-05-04,2014-03-02,9,"weekend",0,4
2742100,2013,377041399,2013-05-04,2014-03-02,10,"weekday",0,1
2742100,2013,377041399,2013-05-04,2014-03-02,10,"weekend",0,1
2742100,2013,377041399,2013-05-04,2014-03-02,12,"weekday",0,1
2742100,2016,515081312,2016-05-07,2017-03-05,1,"weekday",0,1
2742100,2016,515081312,2016-05-07,2017-03-05,2,"weekend",0,2
2742100,2016,515081312,2016-05-07,2017-03-05,5,"weekday",0,4
2742100,2016,515081312,2016-05-07,2017-03-05,5,"weekend",1,4
2742100,2016,515081312,2016-05-07,2017-03-05,6,"weekend",1,1
2742100,2016,515081312,2016-05-07,2017-03-05,7,"weekday",0,2
2742100,2016,515081312,2016-05-07,2017-03-05,7,"weekend",0,6
2742100,2016,515081312,2016-05-07,2017-03-05,8,"weekday",1,4
2742100,2016,515081312,2016-05-07,2017-03-05,10,"weekday",1,4
2742100,2019,515089492,2019-05-04,2020-03-01,1,"weekend",0,2
2742100,2019,515089492,2019-05-04,2020-03-01,2,"weekend",1,2
2742100,2019,515089492,2019-05-04,2020-03-01,5,"weekday",0,3
2742100,2019,515089492,2019-05-04,2020-03-01,5,"weekend",1,5
2742100,2019,515089492,2019-05-04,2020-03-01,6,"weekend",1,5
2742100,2019,515089492,2019-05-04,2020-03-01,7,"weekday",0,2
2742100,2019,515089492,2019-05-04,2020-03-01,8,"weekday",0,4
2742100,2019,515089492,2019-05-04,2020-03-01,9,"weekday",1,1
2742100,2019,515089492,2019-05-04,2020-03-01,12,"weekday",0,2
2742100,2022,515097062,2022-05-07,2023-03-05,2,"weekend",1,2
2742100,2022,515097062,2022-05-07,2023-03-05,5,"weekend",1,3
2742100,2022,515097062,2022-05-07,2023-03-05,12,"weekday",0,2
2742500,2004,95893,2004-05-01,2005-03-06,5,"weekend",0,3
2742700,1993,96035,1993-05-01,1994-03-01,6,"weekend",1,1
2742700,2004,96034,2004-05-01,2005-03-06,1,"weekday",1,2
2742700,2004,96034,2004-05-01,2005-03-06,1,"weekend",4,14
2742700,2004,96034,2004-05-01,2005-03-06,2,"weekday",0,4
2742700,2004,96034,2004-05-01,2005-03-06,2,"weekend",0,7
2742700,2004,96034,2004-05-01,2005-03-06,3,"weekend",0,2
2742700,2004,96034,2004-05-01,2005-03-06,5,"weekday",1,6
2742700,2004,96034,2004-05-01,2005-03-06,5,"weekend",1,2
2742700,2004,96034,2004-05-01,2005-03-06,6,"weekday",6,13
2742700,2004,96034,2004-05-01,2005-03-06,6,"weekend",1,1
2742700,2004,96034,2004-05-01,2005-03-06,7,"weekday",1,2
2742700,2004,96034,2004-05-01,2005-03-06,7,"weekend",0,3
2742700,2004,96034,2004-05-01,2005-03-06,8,"weekday",0,2
2742700,2004,96034,2004-05-01,2005-03-06,8,"weekend",0,3
2742700,2004,96034,2004-05-01,2005-03-06,10,"weekend",0,2
2742700,2017,515084200,2017-05-06,2018-03-04,2,"weekday",1,3
2742700,2017,515084200,2017-05-06,2018-03-04,3,"weekday",0,1
2742700,2017,515084200,2017-05-06,2018-03-04,3,"weekend",0,1
2742700,2017,515084200,2017-05-06,2018-03-04,5,"weekday",1,2
2742700,2017,515084200,2017-05-06,2018-03-04,5,"weekend",0,3
2742700,2017,515084200,2017-05-06,2018-03-04,6,"weekday",0,3
2742700,2017,515084200,2017-05-06,2018-03-04,6,"weekend",0,3
2747300,1992,95892,1992-05-02,1993-03-01,5,"weekend",0,1
2747300,2009,17276335,2009-05-02,2010-03-07,1,"weekend",0,1
2747300,2009,17276335,2009-05-02,2010-03-07,5,"weekday",1,13
2747300,2009,17276335,2009-05-02,2010-03-07,5,"weekend",11,50
2747300,2009,17276335,2009-05-02,2010-03-07,6,"weekday",3,16
2747300,2009,17276335,2009-05-02,2010-03-07,6,"weekend",2,11
2747300,2009,17276335,2009-05-02,2010-03-07,7,"weekday",3,9
2747300,2009,17276335,2009-05-02,2010-03-07,7,"weekend",1,5
2747300,2009,17276335,2009-05-02,2010-03-07,8,"weekday",2,4
2747300,2009,17276335,2009-05-02,2010-03-07,8,"weekend",1,5
2747300,2009,17276335,2009-05-02,2010-03-07,9,"weekday",0,1
2747300,2009,17276335,2009-05-02,2010-03-07,9,"weekend",1,4
2747300,2009,17276335,2009-05-02,2010-03-07,10,"weekend",1,2
2747300,2009,17276335,2009-05-02,2010-03-07,12,"weekday",0,1
2767100,2011,171556269,2011-05-07,2012-03-04,7,"weekend",0,2
2767100,2011,171556269,2011-05-07,2012-03-04,12,"weekend",0,1
2856400,1996,96042,1996-05-04,1997-03-01,8,"weekday",0,3
2856400,1996,96042,1996-05-04,1997-03-01,9,"weekday",1,2
2858100,2006,98227,2006-05-06,2007-03-04,5,"weekday",1,1
2858100,2006,98227,2006-05-06,2007-03-04,5,"weekend",0,3
2858100,2006,98227,2006-05-06,2007-03-04,6,"weekend",0,1
2865000,1994,96106,1994-05-07,1995-03-01,1,"weekend",0,1
2865000,2005,96104,2005-05-07,2006-03-05,1,"weekday",0,1
2865000,2005,96104,2005-05-07,2006-03-05,1,"weekend",0,1
2865000,2005,96104,2005-05-07,2006-03-05,5,"weekday",0,3
2865000,2005,96104,2005-05-07,2006-03-05,5,"weekend",6,20
2865000,2005,96104,2005-05-07,2006-03-05,6,"weekday",1,10
2865000,2005,96104,2005-05-07,2006-03-05,6,"weekend",1,4
2865000,2005,96104,2005-05-07,2006-03-05,7,"weekday",0,3
2865000,2005,96104,2005-05-07,2006-03-05,7,"weekend",0,4
2865000,2005,96104,2005-05-07,2006-03-05,8,"weekday",2,4
2865000,2005,96104,2005-05-07,2006-03-05,8,"weekend",1,6
2865000,2005,96104,2005-05-07,2006-03-05,9,"weekday",1,3
2865000,2005,96104,2005-05-07,2006-03-05,9,"weekend",0,3
2865000,2005,96104,2005-05-07,2006-03-05,12,"weekday",0,1
2865000,2005,96104,2005-05-07,2006-03-05,12,"weekend",0,3
2865000,2022,515097176,2022-05-07,2023-03-05,1,"weekday",0,1
2865000,2022,515097176,2022-05-07,2023-03-05,2,"weekday",0,1
2865000,2022,515097176,2022-05-07,2023-03-05,2,"weekend",0,2
2865000,2022,515097176,2022-05-07,2023-03-05,5,"weekend",0,4
2865000,2022,515097176,2022-05-07,2023-03-05,6,"weekday",1,2
2865000,2022,515097176,2022-05-07,2023-03-05,7,"weekday",0,1
2865000,2022,515097176,2022-05-07,2023-03-05,8,"weekday",2,3
2865000,2022,515097176,2022-05-07,2023-03-05,8,"weekend",0,2
2865000,2022,515097176,2022-05-07,2023-03-05,9,"weekday",1,4
2865000,2022,515097176,2022-05-07,2023-03-05,9,"weekend",0,1
2865000,2022,515097176,2022-05-07,2023-03-05,10,"weekday",1,2
2865000,2022,515097176,2022-05-07,2023-03-05,12,"weekend",0,3
2866200,2017,515084262,2017-05-06,2018-03-04,1,"weekend",0,1
2866200,2017,515084262,2017-05-06,2018-03-04,6,"weekday",0,6
2866200,2017,515084262,2017-05-06,2018-03-04,8,"weekday",0,3
2866200,2017,515084262,2017-05-06,2018-03-04,12,"weekday",1,1
2866200,2017,515084262,2017-05-06,2018-03-04,12,"weekend",0,1
2882300,2008,810762,2008-05-03,2009-03-01,5,"weekday",1,1
2882300,2008,810762,2008-05-03,2009-03-01,5,"weekend",5,13
2882300,2008,810762,2008-05-03,2009-03-01,6,"weekday",4,14
2882300,2008,810762,2008-05-03,2009-03-01,6,"weekend",7,12
2882300,2008,810762,2008-05-03,2009-03-01,7,"weekend",0,1
2882300,2008,810762,2008-05-03,2009-03-01,8,"weekday",0,1
2882300,2008,810762,2008-05-03,2009-03-01,8,"weekend",0,3
2882300,2008,810762,2008-05-03,2009-03-01,10,"weekend",0,1
2882300,2008,810762,2008-05-03,2009-03-01,12,"weekend",0,1
2882300,2015,515077916,2015-05-02,2016-03-06,5,"weekend",5,8
2882300,2015,515077916,2015-05-02,2016-03-06,6,"weekend",2,9
2882300,2015,515077916,2015-05-02,2016-03-06,7,"weekend",1,1
2882300,2015,515077916,2015-05-02,2016-03-06,8,"weekday",1,4
2882300,2015,515077916,2015-05-02,2016-03-06,8,"weekend",0,2
2882300,2015,515077916,2015-05-02,2016-03-06,10,"weekend",0,1
2882300,2019,515089473,2019-05-04,2020-03-01,5,"weekend",1,1
2882300,2019,515089473,2019-05-04,2020-03-01,6,"weekday",1,5
2882300,2019,515089473,2019-05-04,2020-03-01,6,"weekend",2,3
2882300,2019,515089473,2019-05-04,2020-03-01,7,"weekday",0,1
2882300,2019,515089473,2019-05-04,2020-03-01,7,"weekend",1,1
2882300,2019,515089473,2019-05-04,2020-03-01,8,"weekend",0,2
2897100,1990,98277,1990-05-05,1991-03-01,5,"weekday",0,3
2897100,1990,98277,1990-05-05,1991-03-01,5,"weekend",3,9
2897100,1990,98277,1990-05-05,1991-03-01,6,"weekday",2,2
2897100,1996,96126,1996-05-04,1997-03-01,7,"weekend",0,1
2897100,2009,17340411,2009-05-02,2010-03-07,8,"weekend",1,1
2897100,2012,274710471,2012-05-05,2013-03-03,5,"weekend",1,1
2897100,2012,274710471,2012-05-05,2013-03-03,6,"weekday",0,1
2897100,2012,274710471,2012-05-05,2013-03-03,6,"weekend",0,5
2897100,2012,274710471,2012-05-05,2013-03-03,7,"weekday",1,3
2897100,2012,274710471,2012-05-05,2013-03-03,7,"weekend",0,7
2897100,2012,274710471,2012-05-05,2013-03-03,8,"weekday",0,2
2897100,2012,274710471,2012-05-05,2013-03-03,8,"weekend",0,3
2897100,2015,515077875,2015-05-02,2016-03-06,5,"weekend",1,1
2897100,2015,515077875,2015-05-02,2016-03-06,6,"weekday",0,6
2897100,2015,515077875,2015-05-02,2016-03-06,6,"weekend",0,2
2897100,2015,515077875,2015-05-02,2016-03-06,7,"weekday",0,8
2897100,2015,515077875,2015-05-02,2016-03-06,7,"weekend",1,2
2897100,2015,515077875,2015-05-02,2016-03-06,9,"weekend",0,2
2897100,2018,515086717,2018-05-05,2019-03-03,2,"weekend",0,1
2897100,2018,515086717,2018-05-05,2019-03-03,5,"weekday",0,1
2897100,2018,515086717,2018-05-05,2019-03-03,5,"weekend",1,1
2897100,2018,515086717,2018-05-05,2019-03-03,8,"weekend",0,2
2897100,2021,515094951,2021-05-01,2022-03-06,6,"weekend",0,1
2897300,2018,515086686,2018-05-05,2019-03-03,6,"weekend",0,1
2897300,2018,515086686,2018-05-05,2019-03-03,8,"weekday",2,2
2897300,2018,515086686,2018-05-05,2019-03-03,8,"weekend",0,2
2897300,2018,515086686,2018-05-05,2019-03-03,12,"weekday",1,1
2897300,2018,515086686,2018-05-05,2019-03-03,12,"weekend",1,2
2900200,2007,96840,2007-05-05,2008-03-02,2,"weekday",1,1
2900200,2007,96840,2007-05-05,2008-03-02,2,"weekend",1,3
2900200,2007,96840,2007-05-05,2008-03-02,5,"weekday",0,1
2900200,2007,96840,2007-05-05,2008-03-02,6,"weekday",1,5
2900200,2007,96840,2007-05-05,2008-03-02,6,"weekend",5,9
2900200,2007,96840,2007-05-05,2008-03-02,7,"weekday",0,1
2900200,2007,96840,2007-05-05,2008-03-02,7,"weekend",1,1
2900200,2007,96840,2007-05-05,2008-03-02,8,"weekend",1,1
2900200,2007,96840,2007-05-05,2008-03-02,9,"weekend",1,3
2900200,2007,96840,2007-05-05,2008-03-02,10,"weekday",1,10
2900200,2019,515089474,2019-05-04,2020-03-01,5,"weekend",1,1
2900200,2019,515089474,2019-05-04,2020-03-01,7,"weekday",2,2
2900200,2019,515089474,2019-05-04,2020-03-01,10,"weekday",1,1
2903100,1991,95901,1991-05-04,1992-03-01,5,"weekday",0,1
2903800,1991,95874,1991-05-04,1992-03-01,2,"weekend",0,1
2904000,2010,50284038,2010-05-01,2011-03-06,2,"weekend",0,1
2904000,2010,50284038,2010-05-01,2011-03-06,3,"weekend",0,1
2904000,2010,50284038,2010-05-01,2011-03-06,5,"weekend",1,2
2904000,2010,50284038,2010-05-01,2011-03-06,6,"weekday",4,6
2904000,2010,50284038,2010-05-01,2011-03-06,7,"weekend",1,2
2904000,2010,50284038,2010-05-01,2011-03-06,8,"weekend",2,2
2904000,2010,50284038,2010-05-01,2011-03-06,9,"weekday",1,4
2904000,2010,50284038,2010-05-01,2011-03-06,9,"weekend",0,1
2904000,2010,50284038,2010-05-01,2011-03-06,12,"weekend",0,2
2904000,2023,515099433,2023-05-06,2024-03-03,6,"weekday",0,3
2904000,2023,515099433,2023-05-06,2024-03-03,6,"weekend",1,1
2916900,2022,515097045,2022-05-07,2022-10-31,6,"weekday",2,13
2916900,2022,515097045,2022-05-07,2022-10-31,6,"weekend",1,6
2916900,2022,515097045,2022-05-07,2022-10-31,7,"weekday",5,17
2916900,2022,515097045,2022-05-07,2022-10-31,7,"weekend",5,21
2916900,2022,515097045,2022-05-07,2022-10-31,8,"weekday",4,27
2916900,2022,515097045,2022-05-07,2022-10-31,8,"weekend",7,26
2916900,2022,515097045,2022-05-07,2022-10-31,9,"weekday",2,6
2942300,2003,96010,2003-05-03,2004-03-01,1,"weekday",2,11
2942300,2003,96010,2003-05-03,2004-03-01,1,"weekend",4,6
2942300,2003,96010,2003-05-03,2004-03-01,2,"weekend",4,18
2942300,2003,96010,2003-05-03,2004-03-01,5,"weekday",6,27
2942300,2003,96010,2003-05-03,2004-03-01,5,"weekend",24,55
2942300,2003,96010,2003-05-03,2004-03-01,6,"weekday",2,18
2942300,2003,96010,2003-05-03,2004-03-01,6,"weekend",5,26
2942300,2003,96010,2003-05-03,2004-03-01,7,"weekday",2,16
2942300,2003,96010,2003-05-03,2004-03-01,7,"weekend",6,27
2942300,2003,96010,2003-05-03,2004-03-01,8,"weekday",1,7
2942300,2003,96010,2003-05-03,2004-03-01,8,"weekend",0,8
2942300,2003,96010,2003-05-03,2004-03-01,9,"weekday",0,3
2942300,2003,96010,2003-05-03,2004-03-01,9,"weekend",0,1
2942300,2003,96010,2003-05-03,2004-03-01,12,"weekday",0,3
2942300,2003,96010,2003-05-03,2004-03-01,12,"weekend",0,9
2949200,2005,95868,2005-05-07,2006-03-05,1,"weekend",2,7
2949200,2005,95868,2005-05-07,2006-03-05,5,"weekday",0,2
2949200,2005,95868,2005-05-07,2006-03-05,5,"weekend",3,23
2949200,2005,95868,2005-05-07,2006-03-05,6,"weekday",0,2
2949200,2005,95868,2005-05-07,2006-03-05,6,"weekend",1,6
2949200,2005,95868,2005-05-07,2006-03-05,7,"weekday",0,1
2949200,2005,95868,2005-05-07,2006-03-05,9,"weekday",1,34
2949200,2005,95868,2005-05-07,2006-03-05,10,"weekday",1,13
2949200,2005,95868,2005-05-07,2006-03-05,10,"weekend",0,8
2949200,2005,95868,2005-05-07,2006-03-05,12,"weekday",1,4
2949200,2005,95868,2005-05-07,2006-03-05,12,"weekend",1,2
2949200,2008,665465,2008-05-03,2009-03-01,1,"weekday",0,2
2949200,2008,665465,2008-05-03,2009-03-01,1,"weekend",0,2
2949200,2008,665465,2008-05-03,2009-03-01,2,"weekday",0,1
2949200,2008,665465,2008-05-03,2009-03-01,2,"weekend",0,9
2949200,2008,665465,2008-05-03,2009-03-01,5,"weekday",4,14
2949200,2008,665465,2008-05-03,2009-03-01,5,"weekend",4,26
2949200,2008,665465,2008-05-03,2009-03-01,6,"weekday",3,11
2949200,2008,665465,2008-05-03,2009-03-01,6,"weekend",3,10
2949200,2008,665465,2008-05-03,2009-03-01,7,"weekday",0,6
2949200,2008,665465,2008-05-03,2009-03-01,8,"weekday",2,9
2949200,2008,665465,2008-05-03,2009-03-01,8,"weekend",0,4
2949200,2008,665465,2008-05-03,2009-03-01,9,"weekday",1,22
2949200,2008,665465,2008-05-03,2009-03-01,9,"weekend",1,23
2949200,2008,665465,2008-05-03,2009-03-01,10,"weekday",0,1
2949200,2008,665465,2008-05-03,2009-03-01,10,"weekend",2,26
2949200,2008,665465,2008-05-03,2009-03-01,12,"weekend",0,7
2949200,2011,181793229,2011-05-07,2012-03-05,1,"weekday",0,2
2949200,2011,181793229,2011-05-07,2012-03-05,2,"weekday",0,1
2949200,2011,181793229,2011-05-07,2012-03-05,2,"weekend",0,8
2949200,2011,181793229,2011-05-07,2012-03-05,5,"weekday",2,7
2949200,2011,181793229,2011-05-07,2012-03-05,5,"weekend",14,54
2949200,2011,181793229,2011-05-07,2012-03-05,6,"weekday",0,3
2949200,2011,181793229,2011-05-07,2012-03-05,6,"weekend",1,16
2949200,2011,181793229,2011-05-07,2012-03-05,7,"weekday",0,30
2949200,2011,181793229,2011-05-07,2012-03-05,7,"weekend",2,10
2949200,2011,181793229,2011-05-07,2012-03-05,8,"weekday",0,17
2949200,2011,181793229,2011-05-07,2012-03-05,10,"weekend",0,2
2949200,2011,181793229,2011-05-07,2012-03-05,12,"weekday",0,4
2949200,2011,181793229,2011-05-07,2012-03-05,12,"weekend",0,1
2949200,2014,480952407,2014-05-03,2015-03-01,1,"weekday",5,17
2949200,2014,480952407,2014-05-03,2015-03-01,1,"weekend",1,16
2949200,2014,480952407,2014-05-03,2015-03-01,2,"weekend",3,14
2949200,2014,480952407,2014-05-03,2015-03-01,5,"weekday",3,7
2949200,2014,480952407,2014-05-03,2015-03-01,5,"weekend",0,7
2949200,2014,480952407,2014-05-03,2015-03-01,6,"weekday",5,12
2949200,2014,480952407,2014-05-03,2015-03-01,6,"weekend",0,1
2949200,2014,480952407,2014-05-03,2015-03-01,7,"weekday",2,13
2949200,2014,480952407,2014-05-03,2015-03-01,7,"weekend",1,7
2949200,2014,480952407,2014-05-03,2015-03-01,8,"weekday",1,4
2949200,2014,480952407,2014-05-03,2015-03-01,8,"weekend",1,15
2949200,2014,480952407,2014-05-03,2015-03-01,9,"weekday",1,12
2949200,2014,480952407,2014-05-03,2015-03-01,9,"weekend",0,2
2949200,2014,480952407,2014-05-03,2015-03-01,10,"weekend",2,13
2949200,2014,480952407,2014-05-03,2015-03-01,12,"weekend",2,5
2949200,2017,515084294,2017-05-06,2018-03-04,2,"weekend",0,3
2949200,2017,515084294,2017-05-06,2018-03-04,5,"weekday",2,3
2949200,2017,515084294,2017-05-06,2018-03-04,5,"weekend",5,17
2949200,2017,515084294,2017-05-06,2018-03-04,6,"weekday",0,16
2949200,2017,515084294,2017-05-06,2018-03-04,6,"weekend",1,3
2949200,2017,515084294,2017-05-06,2018-03-04,7,"weekday",3,15
2949200,2017,515084294,2017-05-06,2018-03-04,7,"weekend",2,7
2949200,2017,515084294,2017-05-06,2018-03-04,8,"weekday",0,3
2949200,2017,515084294,2017-05-06,2018-03-04,9,"weekday",0,2
2949200,2017,515084294,2017-05-06,2018-03-04,9,"weekend",0,1
2949200,2017,515084294,2017-05-06,2018-03-04,10,"weekend",0,1
2949200,2020,515092840,2020-05-02,2021-03-07,8,"weekday",0,10
2949200,2020,515092840,2020-05-02,2021-03-07,9,"weekday",0,7
2949200,2023,515099431,2023-05-06,2024-03-03,5,"weekday",4,10
2949200,2023,515099431,2023-05-06,2024-03-03,5,"weekend",4,22
2949200,2023,515099431,2023-05-06,2024-03-03,6,"weekday",2,4
2949200,2023,515099431,2023-05-06,2024-03-03,6,"weekend",1,1
2949200,2023,515099431,2023-05-06,2024-03-03,7,"weekend",1,2
2949200,2023,515099431,2023-05-06,2024-03-03,8,"weekday",3,7
2949200,2023,515099431,2023-05-06,2024-03-03,8,"weekend",0,2
2949200,2023,515099431,2023-05-06,2024-03-03,9,"weekday",1,1
2949200,2023,515099431,2023-05-06,2024-03-03,9,"weekend",1,3
2953800,2019,515089440,2019-05-04,2020-03-01,5,"weekend",1,1
2953800,2019,515089440,2019-05-04,2020-03-01,6,"weekend",1,1
2953800,2019,515089440,2019-05-04,2020-03-01,7,"weekday",1,1
2954800,2008,810793,2008-05-03,2009-03-01,1,"weekday",1,3
2954800,2008,810793,2008-05-03,2009-03-01,1,"weekend",2,11
2954800,2008,810793,2008-05-03,2009-03-01,2,"weekend",0,2
2954800,2008,810793,2008-05-03,2009-03-01,5,"weekday",0,18
2954800,2008,810793,2008-05-03,2009-03-01,5,"weekend",1,24
2954800,2008,810793,2008-05-03,2009-03-01,6,"weekday",2,24
2954800,2008,810793,2008-05-03,2009-03-01,6,"weekend",0,3
2954800,2008,810793,2008-05-03,2009-03-01,7,"weekday",1,27
2954800,2008,810793,2008-05-03,2009-03-01,7,"weekend",1,36
2954800,2008,810793,2008-05-03,2009-03-01,8,"weekday",3,38
2954800,2008,810793,2008-05-03,2009-03-01,8,"weekend",0,30
2954800,2008,810793,2008-05-03,2009-03-01,9,"weekday",1,12
2954800,2008,810793,2008-05-03,2009-03-01,9,"weekend",0,20
2954800,2018,515086522,2018-05-05,2019-03-03,5,"weekday",7,32
2954800,2018,515086522,2018-05-05,2019-03-03,5,"weekend",1,7
2954800,2018,515086522,2018-05-05,2019-03-03,6,"weekday",3,6
2954800,2018,515086522,2018-05-05,2019-03-03,6,"weekend",0,8
2954800,2018,515086522,2018-05-05,2019-03-03,7,"weekday",1,4
2954800,2018,515086522,2018-05-05,2019-03-03,7,"weekend",0,4
2954800,2018,515086522,2018-05-05,2019-03-03,8,"weekday",0,4
2954800,2018,515086522,2018-05-05,2019-03-03,8,"weekend",0,3
2954800,2018,515086522,2018-05-05,2019-03-03,9,"weekday",0,2
2954800,2018,515086522,2018-05-05,2019-03-03,10,"weekday",2,12
2954800,2018,515086522,2018-05-05,2019-03-03,10,"weekend",0,12
2956500,2012,274816942,2012-05-05,2013-03-03,1,"weekday",1,1
2956500,2012,274816942,2012-05-05,2013-03-03,2,"weekend",2,7
2956500,2012,274816942,2012-05-05,2013-03-03,5,"weekday",0,1
2956500,2012,274816942,2012-05-05,2013-03-03,5,"weekend",0,1
2956500,2012,274816942,2012-05-05,2013-03-03,6,"weekend",0,2
2956500,2012,274816942,2012-05-05,2013-03-03,8,"weekday",0,1
2956500,2012,274816942,2012-05-05,2013-03-03,8,"weekend",0,3
2956500,2012,274816942,2012-05-05,2013-03-03,9,"weekday",1,10
2956500,2012,274816942,2012-05-05,2013-03-03,9,"weekend",1,4
2956500,2012,274816942,2012-05-05,2013-03-03,10,"weekday",1,15
2956500,2012,274816942,2012-05-05,2013-03-03,10,"weekend",2,14
2956800,2012,282900383,2012-05-05,2013-03-03,1,"weekend",0,1
2956800,2012,282900383,2012-05-05,2013-03-03,5,"weekend",0,2
2956800,2012,282900383,2012-05-05,2013-03-03,6,"weekday",0,3
2958500,2019,515089430,2019-05-04,2020-03-01,1,"weekday",0,1
2958500,2019,515089430,2019-05-04,2020-03-01,1,"weekend",0,2
2958500,2019,515089430,2019-05-04,2020-03-01,5,"weekend",0,1
2958500,2019,515089430,2019-05-04,2020-03-01,6,"weekday",2,16
2958500,2019,515089430,2019-05-04,2020-03-01,8,"weekday",1,1
2958500,2019,515089430,2019-05-04,2020-03-01,8,"weekend",0,4
2958500,2019,515089430,2019-05-04,2020-03-01,9,"weekday",1,2
2958500,2019,515089430,2019-05-04,2020-03-01,12,"weekend",0,1
2962400,2009,18045749,2009-05-02,2010-03-07,5,"weekday",0,13
2962400,2009,18045749,2009-05-02,2010-03-07,5,"weekend",3,19
2962400,2009,18045749,2009-05-02,2010-03-07,6,"weekday",0,2
2962400,2009,18045749,2009-05-02,2010-03-07,6,"weekend",0,1
2962400,2009,18045749,2009-05-02,2010-03-07,7,"weekday",0,7
2962400,2009,18045749,2009-05-02,2010-03-07,7,"weekend",1,2
2962400,2009,18045749,2009-05-02,2010-03-07,8,"weekend",0,6
2962400,2009,18045749,2009-05-02,2010-03-07,9,"weekday",0,1
2962400,2009,18045749,2009-05-02,2010-03-07,10,"weekday",0,1
2962900,2009,18174050,2009-05-02,2010-03-07,1,"weekend",1,2
2962900,2009,18174050,2009-05-02,2010-03-07,2,"weekend",1,10
2962900,2009,18174050,2009-05-02,2010-03-07,3,"weekend",1,3
2962900,2009,18174050,2009-05-02,2010-03-07,5,"weekday",5,18
2962900,2009,18174050,2009-05-02,2010-03-07,5,"weekend",4,23
2962900,2009,18174050,2009-05-02,2010-03-07,6,"weekday",0,3
2962900,2009,18174050,2009-05-02,2010-03-07,6,"weekend",0,3
2962900,2009,18174050,2009-05-02,2010-03-07,7,"weekday",0,3
2962900,2009,18174050,2009-05-02,2010-03-07,7,"weekend",1,6
2962900,2009,18174050,2009-05-02,2010-03-07,8,"weekday",0,1
2962900,2009,18174050,2009-05-02,2010-03-07,10,"weekend",0,3
2963800,2008,810872,2008-05-03,2009-03-01,1,"weekend",2,7
2963800,2008,810872,2008-05-03,2009-03-01,2,"weekday",1,3
2963800,2008,810872,2008-05-03,2009-03-01,2,"weekend",1,9
2963800,2008,810872,2008-05-03,2009-03-01,3,"weekend",0,2
2963800,2008,810872,2008-05-03,2009-03-01,5,"weekday",2,16
2963800,2008,810872,2008-05-03,2009-03-01,5,"weekend",0,19
2963800,2008,810872,2008-05-03,2009-03-01,6,"weekday",0,4
2963800,2008,810872,2008-05-03,2009-03-01,7,"weekday",0,1
2963800,2008,810872,2008-05-03,2009-03-01,7,"weekend",0,4
2963800,2008,810872,2008-05-03,2009-03-01,8,"weekday",0,3
2963800,2008,810872,2008-05-03,2009-03-01,8,"weekend",0,2
2963800,2008,810872,2008-05-03,2009-03-01,9,"weekend",0,1
2963800,2008,810872,2008-05-03,2009-03-01,10,"weekend",0,1
2963800,2008,810872,2008-05-03,2009-03-01,12,"weekday",1,8
2963800,2008,810872,2008-05-03,2009-03-01,12,"weekend",2,15
2964100,2008,810864,2008-05-03,2009-03-01,1,"weekend",0,1
2964100,2008,810864,2008-05-03,2009-03-01,2,"weekend",0,2
